32,49.793315,9.907785,35.00,14340000,170520,49,4.41
33,49.793315,9.907725,35.00,14340100,170520,49,4.34
34,49.793315,9.907661,35.00,14340200,170520,49,4.68
35,49.793315,9.907598,35.00,14340300,170520,49,4.62
36,49.793319,9.907531,35.00,14340400,170520,49,4.80
37,49.793323,9.907463,35.00,14340500,170520,49,4.96
38,49.793327,9.907394,35.00,14340600,170520,49,4.98
39,49.793334,9.907323,35.00,14340700,170520,49,5.17
40,49.793342,9.907253,35.00,14340800,170520,49,5.16
41,49.793350,9.907187,35.00,14340900,170520,49,4.85
42,49.793350,9.907132,35.00,14341000,170520,49,4.07
43,49.793354,9.907061,35.00,14341100,170520,49,4.88
44,49.793350,9.907002,35.00,14341200,170520,49,4.24
45,49.793354,9.906936,35.00,14341300,170520,49,4.60
46,49.793354,9.906866,35.00,14341400,170520,49,4.93
47,49.793361,9.906794,35.00,14341500,170520,49,5.05
48,49.793365,9.906726,35.00,14341600,170520,49,4.84
49,49.793369,9.906672,35.00,14341700,170520,49,4.10
50,49.793373,9.906599,35.00,14341800,170520,49,4.88
51,49.793376,9.906528,35.00,14341900,170520,49,4.96
52,49.793380,9.906456,35.00,14342000,170520,49,5.00
53,49.793384,9.906386,35.00,14342100,170520,49,4.91
54,49.793384,9.906328,35.00,14342200,170520,49,4.11
55,49.793388,9.906287,35.00,14342300,170520,49,2.96
56,49.793384,9.906255,35.00,14342400,170520,49,2.30
57,49.793384,9.906211,35.00,14342500,170520,49,2.97
58,49.793380,9.906161,35.00,14342600,170520,49,3.45
59,49.793384,9.906105,35.00,14342700,170520,49,3.82
60,49.793388,9.906046,35.00,14342800,170520,49,4.12
61,49.793392,9.905992,35.00,14342900,170520,49,3.77
62,49.793399,9.905922,35.00,14343000,170520,49,4.24
63,49.793407,9.905863,35.00,14343100,170520,49,3.93
64,49.793415,9.905792,35.00,14343200,170520,49,4.90
65,49.793418,9.905720,35.00,14343300,170520,49,4.84
66,49.793422,9.905649,35.00,14343400,170520,49,4.97
67,49.793426,9.905577,35.00,14343500,170520,49,5.03
68,49.793441,9.905496,35.00,14343600,170520,49,6.25
69,49.793449,9.905430,35.00,14343700,170520,49,4.15
70,49.793449,9.905361,35.00,14343800,170520,49,4.93
71,49.793445,9.905305,35.00,14343900,170520,49,3.35
72,49.793449,9.905235,35.00,14344000,170520,49,5.17
73,49.793453,9.905155,35.00,14344100,170520,49,5.45
74,49.793457,9.905081,35.00,14344200,170520,49,4.79
75,49.793464,9.905004,35.00,14344300,170520,49,5.19
76,49.793472,9.904922,35.00,14344400,170520,49,5.45
77,49.793479,9.904838,35.00,14344500,170520,49,5.85
78,49.793483,9.904757,35.00,14344600,170520,49,5.62
79,49.793483,9.904679,35.00,14344700,170520,49,5.40
80,49.793491,9.904597,35.00,14344800,170520,49,5.85
81,49.793487,9.904522,35.00,14344900,170520,49,4.74
82,49.793483,9.904454,35.00,14345000,170520,49,4.43
83,49.793502,9.904369,35.00,14345100,170520,49,6.25
84,49.793510,9.904287,35.00,14345200,170520,49,5.42
85,49.793518,9.904223,35.00,14345300,170520,49,4.09
86,49.793521,9.904147,35.00,14345400,170520,49,5.50
87,49.793525,9.904078,35.00,14345500,170520,49,4.74
88,49.793525,9.904023,35.00,14345600,170520,49,3.44
89,49.793529,9.903979,35.00,14345700,170520,49,2.70
90,49.793518,9.903952,35.00,14345800,170520,49,1.89
91,49.793518,9.903896,35.00,14345900,170520,49,3.90
92,49.793521,9.903838,35.00,14350000,170520,49,3.49
93,49.793540,9.903766,35.00,14350100,170520,49,4.20
94,49.793571,9.903716,35.00,14350200,170520,49,4.02
95,49.793598,9.903681,35.00,14350300,170520,49,2.56
96,49.793621,9.903648,35.00,14350400,170520,49,2.83
97,49.793651,9.903625,35.00,14350500,170520,49,3.16
98,49.793682,9.903604,35.00,14350600,170520,49,4.22
99,49.793716,9.903605,35.00,14350700,170520,49,4.13
100,49.793754,9.903614,35.00,14350800,170520,49,4.72
101,49.793800,9.903615,35.00,14350900,170520,49,5.10
102,49.793849,9.903622,35.00,14351000,170520,49,5.50
103,49.793895,9.903627,35.00,14351100,170520,49,5.43
104,49.793945,9.903630,35.00,14351200,170520,49,5.11
105,49.793998,9.903629,35.00,14351300,170520,49,5.80
106,49.794048,9.903614,35.00,14351400,170520,49,4.93
107,49.794086,9.903596,35.00,14351500,170520,49,3.55
108,49.794120,9.903558,35.00,14351600,170520,49,3.71
109,49.794151,9.903511,35.00,14351700,170520,49,2.75
110,49.794166,9.903483,35.00,14351800,170520,49,1.64
111,49.794170,9.903461,35.00,14351900,170520,49,1.74
112,49.794170,9.903428,35.00,14352000,170520,49,2.26
113,49.794178,9.903380,35.00,14352100,170520,49,2.64
114,49.794200,9.903319,35.00,14352200,170520,49,3.38
115,49.794219,9.903248,35.00,14352300,170520,49,3.36
116,49.794227,9.903206,35.00,14352400,170520,49,2.80
117,49.794227,9.903164,35.00,14352500,170520,49,2.28
118,49.794227,9.903126,35.00,14352600,170520,49,2.65
119,49.794235,9.903071,35.00,14352700,170520,49,3.86
120,49.794242,9.902996,35.00,14352800,170520,49,4.86
121,49.794246,9.902918,35.00,14352900,170520,49,4.70
122,49.794250,9.902842,35.00,14353000,170520,49,4.09
123,49.794250,9.902751,35.00,14353100,170520,49,5.29
124,49.794258,9.902669,35.00,14353200,170520,49,5.81
125,49.794254,9.902602,35.00,14353300,170520,49,4.81
126,49.794246,9.902550,35.00,14353400,170520,49,3.58
127,49.794246,9.902482,35.00,14353500,170520,49,4.63
128,49.794246,9.902399,35.00,14353600,170520,49,5.60
129,49.794231,9.902322,35.00,14353700,170520,49,4.68
130,49.794235,9.902233,35.00,14353800,170520,49,5.63
131,49.794231,9.902159,35.00,14353900,170520,49,4.48
132,49.794231,9.902086,35.00,14354000,170520,49,5.09
133,49.794227,9.902023,35.00,14354100,170520,49,4.12
134,49.794223,9.901957,35.00,14354200,170520,49,3.80
135,49.794223,9.901890,35.00,14354300,170520,49,4.35
136,49.794227,9.901820,35.00,14354400,170520,49,4.11
137,49.794239,9.901743,35.00,14354500,170520,49,4.64
138,49.794235,9.901691,35.00,14354600,170520,49,2.96
139,49.794231,9.901634,35.00,14354700,170520,49,3.78
140,49.794250,9.901567,35.00,14354800,170520,49,2.98
141,49.794265,9.901507,35.00,14354900,170520,49,1.44
142,49.794277,9.901454,35.00,14355000,170520,49,1.47
143,49.794277,9.901427,35.00,14355100,170520,49,0.56
144,49.794281,9.901415,35.00,14355200,170520,49,0.07
145,49.794281,9.901412,35.00,14355300,170520,49,0.29
146,49.794284,9.901404,35.00,14355400,170520,49,0.24
147,49.794284,9.901394,35.00,14355500,170520,49,0.35
148,49.794281,9.901391,35.00,14355600,170520,49,0.07
149,49.794281,9.901386,35.00,14355700,170520,49,0.09
150,49.794281,9.901382,35.00,14355800,170520,49,0.03
151,49.794281,9.901383,35.00,14355900,170520,49,0.04
152,49.794281,9.901379,35.00,14360000,170520,49,0.06
153,49.794277,9.901374,35.00,14360100,170520,49,0.02
154,49.794273,9.901368,35.00,14360200,170520,49,0.05
155,49.794269,9.901362,35.00,14360300,170520,49,0.05
156,49.794269,9.901357,35.00,14360400,170520,49,0.06
157,49.794265,9.901350,35.00,14360500,170520,49,0.11
158,49.794261,9.901348,35.00,14360600,170520,49,0.08
159,49.794261,9.901344,35.00,14360700,170520,49,0.08
160,49.794261,9.901342,35.00,14360800,170520,49,0.05
161,49.794261,9.901340,35.00,14360900,170520,49,0.06
162,49.794261,9.901339,35.00,14361000,170520,49,0.11
163,49.794261,9.901333,35.00,14361100,170520,49,0.02
164,49.794261,9.901329,35.00,14361200,170520,49,0.09
165,49.794261,9.901328,35.00,14361300,170520,49,0.09
166,49.794261,9.901326,35.00,14361400,170520,49,0.04
167,49.794261,9.901324,35.00,14361500,170520,49,0.09
168,49.794261,9.901323,35.00,14361600,170520,49,0.01
169,49.794261,9.901321,35.00,14361700,170520,49,0.07
170,49.794261,9.901319,35.00,14361800,170520,49,0.02
171,49.794265,9.901318,35.00,14361900,170520,49,0.05
172,49.794265,0.450000,4.00,14361900,170520,37,0.05
173,49.794265,9.901318,4.00,14362000,170520,37,0.01
174,49.794269,9.901316,4.00,14362100,170520,37,0.08
175,49.794269,9.901316,4.00,14362200,170520,37,0.02
176,49.794273,9.901314,4.00,14362300,170520,37,0.07
177,49.794277,9.901312,4.00,14362400,170520,37,0.02
178,49.794284,9.901315,4.00,14362500,170520,37,0.06
179,49.794288,9.901310,4.00,14362600,170520,37,0.02
180,49.794288,9.901300,4.00,14362700,170520,37,0.03
181,49.794288,9.901296,4.00,14362800,170520,37,0.00
182,49.794288,9.901294,4.00,14362900,170520,37,0.03
183,49.794288,9.901293,4.00,14363000,170520,37,0.02
184,49.794288,9.901292,4.00,14363100,170520,37,0.02
185,49.794288,9.901290,4.00,14363200,170520,37,0.03
186,49.794284,9.901288,4.00,14363300,170520,37,0.03
187,49.794292,9.901285,4.00,14363400,170520,37,1.06
188,49.794311,9.901288,4.00,14363500,170520,37,2.49
189,49.794334,9.901285,4.00,14363600,170520,37,2.51
190,49.794361,9.901282,4.00,14363700,170520,37,2.94
191,49.794380,9.901275,4.00,14363800,170520,37,2.39
192,49.794403,9.901247,4.00,14363900,170520,37,3.57
193,49.794418,9.901198,4.00,14364000,170520,37,4.64
194,49.794425,9.901137,4.00,14364100,170520,43,4.86
195,49.794425,9.901076,4.00,14364200,170520,43,4.59
196,49.794429,9.901014,4.00,14364300,170520,43,4.72
197,49.794433,9.900951,4.00,14364400,170520,43,4.78
198,49.794429,9.900899,4.00,14364500,170520,43,3.55
199,49.794425,9.900849,4.00,14364600,170520,43,3.53
200,49.794414,9.900828,4.00,14364700,170520,43,1.75
201,49.794399,9.900781,4.00,14364800,170520,43,4.32
202,49.794395,9.900701,4.00,14364900,170520,43,5.80
203,49.794391,9.900620,4.00,14365000,170520,43,5.41
204,49.794391,9.900539,4.00,14365100,170520,43,5.79
205,49.794395,9.900451,4.00,14365200,170520,43,5.85
206,49.794391,9.900373,4.00,14365300,170520,43,5.08
207,49.794399,9.900284,4.00,14365400,170520,43,6.03
208,49.794395,9.900215,4.00,14365500,170520,43,4.58
209,49.794391,9.900147,4.00,14365600,170520,43,4.75
210,49.794391,9.900067,4.00,14365700,170520,43,5.55
211,49.794387,9.900008,4.00,14365800,170520,43,3.61
212,49.794391,9.899955,4.00,14365900,170520,43,2.97
213,49.794387,9.899895,4.00,14370000,170520,43,3.91
214,49.794384,9.899843,4.00,14370100,170520,43,3.08
215,49.794376,9.899796,4.00,14370200,170520,43,2.90
216,49.794368,9.899760,4.00,14370300,170520,43,2.17
217,49.794364,9.899691,4.00,14370400,170520,43,4.08
218,49.794368,9.899610,4.00,14370500,170520,43,3.73
219,49.794380,9.899511,4.00,14370600,170520,43,5.13
220,49.794376,9.899451,4.00,14370700,170520,43,2.82
221,49.794376,9.899375,4.00,14370800,170520,43,4.26
222,49.794372,9.899291,4.00,14370900,170520,43,5.18
223,49.794364,9.899214,4.00,14371000,170520,43,4.20
224,49.794368,9.899126,4.00,14371100,170520,43,4.72
225,49.794364,9.899035,4.00,14371200,170520,43,5.12
226,49.794364,9.898941,4.00,14371300,170520,43,5.98
227,49.794364,9.898855,4.00,14371400,170520,43,5.24
228,49.794361,9.898774,4.00,14371500,170520,43,5.31
229,49.794361,9.898674,4.00,14371600,170520,43,6.08
230,49.794353,9.898582,4.00,14371700,170520,43,6.08
231,49.794349,9.898490,4.00,14371800,170520,43,5.85
232,49.794349,9.898402,4.00,14371900,170520,43,5.86
233,49.794345,9.898297,4.00,14372000,170520,43,6.26
234,49.794345,9.898194,4.00,14372100,170520,43,6.26
235,49.794345,9.898095,4.00,14372200,170520,43,5.63
236,49.794345,9.898014,4.00,14372300,170520,43,5.33
237,49.794342,9.897938,4.00,14372400,170520,43,5.01
238,49.794338,9.897872,4.00,14372500,170520,43,4.36
239,49.794326,9.897817,4.00,14372600,170520,43,3.57
240,49.794319,9.897748,4.00,14372700,170520,43,4.75
241,49.794307,9.897689,4.00,14372800,170520,43,4.03
242,49.794296,9.897609,4.00,14372900,170520,43,5.47
243,49.794292,9.897536,4.00,14373000,170520,43,4.96
244,49.794292,9.897458,4.00,14373100,170520,43,5.45
245,49.794296,9.897368,4.00,14373200,170520,43,6.35
246,49.794300,9.897277,4.00,14373300,170520,43,6.13
247,49.794300,9.897191,4.00,14373400,170520,43,5.51
248,49.794292,9.897109,4.00,14373500,170520,43,5.19
249,49.794292,9.897013,4.00,14373600,170520,43,6.26
250,49.794288,9.896927,4.00,14373700,170520,43,5.08
251,49.794288,9.896839,4.00,14373800,170520,33,5.75
252,49.794284,9.896767,4.00,14373900,170520,33,4.62
253,49.794281,9.896712,4.00,14374000,170520,33,3.34
254,49.794277,9.896623,4.00,14374100,170520,33,5.05
255,49.794277,9.896521,4.00,14374200,170520,33,6.21
256,49.794284,9.896409,4.00,14374300,170520,33,6.51
257,49.794292,9.896297,4.00,14374400,170520,33,6.38
258,49.794300,9.896185,4.00,14374500,170520,33,6.73
259,49.794307,9.896084,4.00,14374600,170520,33,6.26
260,49.794315,9.895976,4.00,14374700,170520,33,6.54
261,49.794334,9.895842,4.00,14374800,170520,33,6.61
262,49.794342,9.895742,4.00,14374900,170520,33,6.45
263,49.794342,9.895663,4.00,14375000,170520,33,4.62
264,49.794349,9.895565,4.00,14375100,170520,37,5.83
265,49.794357,9.895462,4.00,14375200,170520,37,6.07
266,49.794376,9.895366,4.00,14375300,170520,37,4.59
267,49.794384,9.895277,4.00,14375400,170520,37,5.36
268,49.794391,9.895193,4.00,14375500,170520,37,5.09
269,49.794395,9.895105,4.00,14375600,170520,37,5.78
270,49.794403,9.895016,4.00,14375700,170520,37,5.71
271,49.794406,9.894938,4.00,14375800,170520,37,5.09
272,49.794414,9.894851,4.00,14375900,170520,37,6.22
273,49.794418,9.894761,4.00,14380000,170520,37,5.77
274,49.794422,9.894675,4.00,14380100,170520,37,5.64
275,49.794425,9.894587,4.00,14380200,170520,37,5.68
276,49.794433,9.894499,4.00,14380300,170520,37,5.47
277,49.794437,9.894414,4.00,14380400,170520,56,5.43
278,49.794445,9.894320,4.00,14380500,170520,56,5.91
279,49.794456,9.894221,4.00,14380600,170520,56,6.09
280,49.794471,9.894129,4.00,14380700,170520,56,5.85
281,49.794483,9.894042,4.00,14380800,170520,56,5.45
282,49.794494,9.893950,4.00,14380900,170520,56,5.44
283,49.794506,9.893868,4.00,14381000,170520,56,5.19
284,49.794517,9.893791,4.00,14381100,170520,56,5.29
285,49.794528,9.893710,4.00,14381200,170520,56,5.45
286,49.794544,9.893626,4.00,14381300,170520,56,5.55
287,49.794559,9.893541,4.00,14381400,170520,56,5.71
288,49.794570,9.893458,4.00,14381500,170520,56,5.80
289,49.794582,9.893372,4.00,14381600,170520,56,5.81
290,49.794593,9.893285,4.00,14381700,170520,56,5.91
291,49.794609,9.893200,4.00,14381800,170520,56,5.91
292,49.794620,9.893118,4.00,14381900,170520,56,5.85
293,49.794631,9.893036,4.00,14382000,170520,56,5.85
294,49.794647,9.892954,4.00,14382100,170520,56,5.68
295,49.794658,9.892878,4.00,14382200,170520,56,5.37
296,49.794673,9.892804,4.00,14382300,170520,56,5.23
297,49.794685,9.892741,4.00,14382400,170520,56,4.20
298,49.794700,9.892688,4.00,14382500,170520,56,3.59
299,49.794712,9.892643,4.00,14382600,170520,56,3.35
300,49.794727,9.892601,4.00,14382700,170520,56,3.40
301,49.794738,9.892562,4.00,14382800,170520,56,3.01
302,49.794750,9.892525,4.00,14382900,170520,56,2.93
303,49.794769,9.892490,4.00,14383000,170520,56,3.19
304,49.794799,9.892480,4.00,14383100,170520,56,3.66
305,49.794834,9.892481,4.00,14383200,170520,56,4.12
306,49.794872,9.892481,4.00,14383300,170520,56,4.02
307,49.794910,9.892475,4.00,14383400,170520,56,4.22
308,49.794948,9.892471,4.00,14383500,170520,56,4.53
309,49.794990,9.892467,4.00,14383600,170520,56,4.54
310,49.795028,9.892466,4.00,14383700,170520,56,3.97
311,49.795059,9.892472,4.00,14383800,170520,56,3.20
312,49.795089,9.892497,4.00,14383900,170520,56,3.94
313,49.795116,9.892538,4.00,14384000,170520,56,4.41
314,49.795139,9.892593,4.00,14384100,170520,56,5.02
315,49.795158,9.892656,4.00,14384200,170520,56,4.94
316,49.795181,9.892724,4.00,14384300,170520,56,5.71
317,49.795207,9.892805,4.00,14384400,170520,56,6.31
318,49.795238,9.892884,4.00,14384500,170520,56,6.53
319,49.795265,9.892963,4.00,14384600,170520,56,6.55
320,49.795291,9.893042,4.00,14384700,170520,56,6.48
321,49.795318,9.893123,4.00,14384800,170520,56,6.65
322,49.795345,9.893208,4.00,14384900,170520,56,6.73
323,49.795372,9.893292,4.00,14385000,170520,56,6.73
324,49.795398,9.893375,4.00,14385100,170520,56,6.81
325,49.795429,9.893461,4.00,14385200,170520,56,6.85
326,49.795452,9.893547,4.00,14385300,170520,56,6.75
327,49.795478,9.893632,4.00,14385400,170520,56,6.77
328,49.795509,9.893714,4.00,14385500,170520,56,6.48
329,49.795539,9.893795,4.00,14385600,170520,56,6.64
330,49.795570,9.893868,4.00,14385700,170520,56,6.17
331,49.795600,9.893937,4.00,14385800,170520,34,6.08
332,49.795627,9.894012,4.00,14385900,170520,34,6.19
333,49.795654,9.894091,4.00,14390000,170520,34,6.26
334,49.795677,9.894166,4.00,14390100,170520,34,6.03
335,49.795715,9.894244,4.00,14390200,170520,34,6.52
336,49.795738,9.894314,4.00,14390300,170520,34,5.67
337,49.795764,9.894388,4.00,14390400,170520,34,5.76
338,49.795783,9.894458,4.00,14390500,170520,34,5.69
339,49.795806,9.894526,4.00,14390600,170520,34,5.45
340,49.795825,9.894583,4.00,14390700,170520,34,4.42
341,49.795829,9.894645,4.00,14390800,170520,34,4.78
342,49.795837,9.894711,4.00,14390900,170520,34,4.71
343,49.795856,9.894778,4.00,14391000,170520,34,4.68
344,49.795879,9.894838,4.00,14391100,170520,34,4.74
345,49.795906,9.894884,4.00,14391200,170520,34,4.36
346,49.795928,9.894898,4.00,14391300,170520,34,3.22
347,49.795948,9.894916,4.00,14391400,170520,34,3.29
348,49.795970,9.894963,4.00,14391500,170520,34,4.60
349,49.795993,9.895030,4.00,14391600,170520,34,5.08
350,49.796016,9.895106,4.00,14391700,170520,34,5.66
351,49.796043,9.895181,4.00,14391800,170520,34,5.55
352,49.796066,9.895256,4.00,14391900,170520,34,5.87
353,49.796092,9.895330,4.00,14392000,170520,34,5.89
354,49.796115,9.895402,4.00,14392100,170520,34,5.84
355,49.796131,9.895474,4.00,14392200,170520,34,5.58
356,49.796161,9.895554,4.00,14392300,170520,34,5.86
357,49.796180,9.895629,4.00,14392400,170520,34,5.79
358,49.796207,9.895708,4.00,14392500,170520,34,5.96
359,49.796230,9.895783,4.00,14392600,170520,34,5.92
360,49.796253,9.895857,4.00,14392700,170520,34,5.89
361,49.796279,9.895931,4.00,14392800,170520,34,5.83
362,49.796306,9.896004,4.00,14392900,170520,34,5.80
363,49.796329,9.896084,4.00,14393000,170520,34,5.93
364,49.796348,9.896162,4.00,14393100,170520,34,5.81
365,49.796375,9.896234,4.00,14393200,170520,34,5.64
366,49.796398,9.896303,4.00,14393300,170520,34,5.21
367,49.796421,9.896366,4.00,14393400,170520,34,5.10
368,49.796440,9.896429,4.00,14393500,170520,34,5.03
369,49.796459,9.896491,4.00,14393600,170520,34,4.89
370,49.796478,9.896553,4.00,14393700,170520,34,5.16
371,49.796493,9.896615,4.00,14393800,170520,34,5.05
372,49.796520,9.896685,4.00,14393900,170520,34,5.61
373,49.796546,9.896758,4.00,14394000,170520,34,5.87
374,49.796569,9.896830,4.00,14394100,170520,34,5.97
375,49.796596,9.896905,4.00,14394200,170520,34,5.98
376,49.796619,9.896978,4.00,14394300,170520,34,5.84
377,49.796642,9.897049,4.00,14394400,170520,34,5.91
378,49.796665,9.897123,4.00,14394500,170520,34,5.92
379,49.796688,9.897196,4.00,14394600,170520,34,5.77
380,49.796714,9.897270,4.00,14394700,170520,34,5.82
381,49.796737,9.897342,4.00,14394800,170520,34,5.78
382,49.796760,9.897415,4.00,14394900,170520,34,5.75
383,49.796787,9.897486,4.00,14395000,170520,34,5.77
384,49.796813,9.897560,4.00,14395100,170520,34,5.82
385,49.796833,9.897633,4.00,14395200,170520,34,5.74
386,49.796855,9.897706,4.00,14395300,170520,34,5.74
387,49.796875,9.897780,4.00,14395400,170520,34,5.45
388,49.796897,9.897847,4.00,14395500,170520,34,5.28
389,49.796916,9.897912,4.00,14395600,170520,34,5.14
390,49.796939,9.897975,4.00,14395700,170520,34,4.77
391,49.796962,9.898034,4.00,14395800,170520,34,4.52
392,49.796977,9.898090,4.00,14395900,170520,34,4.16
393,49.796993,9.898138,4.00,14400000,170520,34,3.87
394,49.797012,9.898189,4.00,14400100,170520,34,4.44
395,49.797031,9.898245,4.00,14400200,170520,34,5.08
396,49.797050,9.898308,4.00,14400300,170520,34,4.99
397,49.797069,9.898372,4.00,14400400,170520,34,5.14
398,49.797092,9.898439,4.00,14400500,170520,34,5.72
399,49.797115,9.898508,4.00,14400600,170520,34,5.55
400,49.797138,9.898576,4.00,14400700,170520,34,5.61
401,49.797157,9.898649,4.00,14400800,170520,34,5.86
402,49.797183,9.898720,4.00,14400900,170520,34,5.84
403,49.797206,9.898792,4.00,14401000,170520,34,5.93
404,49.797233,9.898865,4.00,14401100,170520,34,5.91
405,49.797256,9.898936,4.00,14401200,170520,34,5.67
406,49.797279,9.899008,4.00,14401300,170520,34,5.83
407,49.797302,9.899081,4.00,14401400,170520,34,5.80
408,49.797325,9.899148,4.00,14401500,170520,34,5.27
409,49.797351,9.899218,4.00,14401600,170520,34,5.86
410,49.797378,9.899292,4.00,14401700,170520,34,5.94
411,49.797397,9.899368,4.00,14401800,170520,37,5.77
412,49.797420,9.899441,4.00,14401900,170520,37,5.83
413,49.797439,9.899514,4.00,14402000,170520,37,5.80
414,49.797462,9.899586,4.00,14402100,170520,37,5.83
415,49.797485,9.899660,4.00,14402200,170520,37,5.93
416,49.797512,9.899728,4.00,14402300,170520,36,5.76
417,49.797538,9.899800,4.00,14402400,170520,36,5.85
418,49.797561,9.899870,4.00,14402500,170520,36,5.69
419,49.797584,9.899940,4.00,14402600,170520,36,5.67
420,49.797607,9.900011,4.00,14402700,170520,36,5.62
421,49.797626,9.900082,4.00,14402800,170520,36,5.75
422,49.797649,9.900153,4.00,14402900,170520,36,5.65
423,49.797672,9.900221,4.00,14403000,170520,36,5.53
424,49.797691,9.900286,4.00,14403100,170520,36,5.11
425,49.797714,9.900347,4.00,14403200,170520,36,4.96
426,49.797737,9.900409,4.00,14403300,170520,36,5.18
427,49.797756,9.900469,4.00,14403400,170520,36,5.00
428,49.797771,9.900527,4.00,14403500,170520,36,4.26
429,49.797790,9.900586,4.00,14403600,170520,36,4.61
430,49.797809,9.900643,4.00,14403700,170520,36,4.56
431,49.797828,9.900697,4.00,14403800,170520,36,4.65
432,49.797847,9.900752,4.00,14403900,170520,36,4.39
433,49.797863,9.900802,4.00,14404000,170520,36,3.88
434,49.797870,9.900844,4.00,14404100,170520,36,3.12
435,49.797889,9.900892,4.00,14404200,170520,36,4.06
436,49.797916,9.900945,4.00,14404300,170520,36,4.66
437,49.797943,9.901003,4.00,14404400,170520,36,4.86
438,49.797969,9.901064,4.00,14404500,170520,36,5.12
439,49.797996,9.901126,4.00,14404600,170520,36,5.29
440,49.798023,9.901181,4.00,14404700,170520,36,4.42
441,49.798046,9.901242,4.00,14404800,170520,36,5.06
442,49.798065,9.901302,4.00,14404900,170520,36,4.58
443,49.798088,9.901365,4.00,14405000,170520,36,5.17
444,49.798099,9.901416,4.00,14405100,170520,36,3.70
445,49.798118,9.901470,4.00,14405200,170520,36,4.60
446,49.798149,9.901533,4.00,14405300,170520,36,5.12
447,49.798187,9.901602,4.00,14405400,170520,36,5.96
448,49.798217,9.901672,4.00,14405500,170520,36,5.58
449,49.798252,9.901737,4.00,14405600,170520,36,5.60
450,49.798286,9.901800,4.00,14405700,170520,36,5.82
451,49.798313,9.901848,4.00,14405800,170520,36,4.44
452,49.798328,9.901890,4.00,14405900,170520,36,3.19
453,49.798347,9.901933,4.00,14410000,170520,36,3.22
454,49.798374,9.902003,4.00,14410100,170520,36,4.85
455,49.798400,9.902071,4.00,14410200,170520,36,5.19
456,49.798419,9.902122,4.00,14410300,170520,36,3.56
457,49.798442,9.902182,4.00,14410400,170520,36,4.79
458,49.798469,9.902253,4.00,14410500,170520,36,5.54
459,49.798496,9.902321,4.00,14410600,170520,36,5.36
460,49.798534,9.902385,4.00,14410700,170520,36,5.59
461,49.798572,9.902462,4.00,14410800,170520,36,5.94
462,49.798606,9.902536,4.00,14410900,170520,36,6.20
463,49.798641,9.902612,4.00,14411000,170520,36,5.64
464,49.798671,9.902685,4.00,14411100,170520,36,5.71
465,49.798694,9.902757,4.00,14411200,170520,36,5.72
466,49.798725,9.902829,4.00,14411300,170520,36,5.48
467,49.798759,9.902893,4.00,14411400,170520,36,5.29
468,49.798782,9.902964,4.00,14411500,170520,36,5.39
469,49.798801,9.903035,4.00,14411600,170520,36,4.92
470,49.798828,9.903108,4.00,14411700,170520,36,5.19
471,49.798866,9.903173,4.00,14411800,170520,36,5.40
472,49.798900,9.903229,4.00,14411900,170520,36,4.69
473,49.798923,9.903274,4.00,14412000,170520,36,2.88
474,49.798954,9.903311,4.00,14412100,170520,36,2.59
475,49.798976,9.903344,4.00,14412200,170520,36,2.64
476,49.798995,9.903383,4.00,14412300,170520,36,2.66
477,49.799018,9.903424,4.00,14412400,170520,36,3.55
478,49.799045,9.903469,4.00,14412500,170520,36,4.04
